,epoch,Training Loss,Valid. Loss,Pearson,Pearson Some,Kappa,Kappa Some,Learning Rate,Weight Decay,Dropout,Epsilon,Training Time,Validation Time
21,1,1.3978246392273321,1.44504976272583,0.0,0.0,0.0,0.0,2e-05,0.9,0.1,1e-06,0:00:16,0:00:17
22,2,1.379222093558893,1.4132968187332153,0.0,0.0,0.0,0.0,2e-05,0.9,0.1,1e-06,0:00:17,0:00:17
23,3,1.3766390608578194,1.408821940422058,0.0,0.0,0.0,0.0,2e-05,0.9,0.1,1e-06,0:00:16,0:00:17
24,4,1.329262375831604,1.4058727025985718,0.325152324106215,0.34392937560780434,0.2866074684966988,0.24218776896682326,2e-05,0.9,0.1,1e-06,0:00:16,0:00:17
25,5,1.1631933116331332,1.3065414428710938,0.45699835631569835,0.36185759101628107,0.3969919627658428,0.32716952352374884,2e-05,0.9,0.1,1e-06,0:00:16,0:00:17
26,6,0.9885607870613656,1.303192138671875,0.6474845590041185,0.4967126116068541,0.600486223662885,0.4288353101302742,2e-05,0.9,0.1,1e-06,0:00:16,0:00:17
27,7,0.8344667699278855,1.261258602142334,0.580383823824894,0.4777306259749613,0.5507861972215187,0.4432205503366863,2e-05,0.9,0.1,1e-06,0:00:16,0:00:17
28,1,1.382751842824424,1.4288530349731445,-0.1348015655260464,-0.11061363477100226,-0.055367532418146626,-0.026063159307346817,2e-05,0.9,0.1,1e-07,0:00:16,0:00:17
29,2,1.3368290546463757,1.3087913990020752,0.47850629779563414,0.4566594277022916,0.41454190752600495,0.32086796507391535,2e-05,0.9,0.1,1e-07,0:00:17,0:00:18
30,3,1.0848929489531167,1.2787386178970337,0.5811321483576187,0.44213439093964846,0.5242338441039307,0.3794763103280787,2e-05,0.9,0.1,1e-07,0:00:16,0:00:17
31,4,0.8294037609565549,1.4263544082641602,0.5987065735137869,0.44034587350294185,0.5264280477237886,0.36666972224768535,2e-05,0.9,0.1,1e-07,0:00:16,0:00:17
32,5,0.6602248963786335,1.3242645263671875,0.633322368658762,0.5441655444159611,0.604636242699852,0.5021929170271802,2e-05,0.9,0.1,1e-07,0:00:16,0:00:17
33,6,0.5237405162032057,1.1905356645584106,0.6796601178064942,0.588151423259873,0.677331456209269,0.573595587167949,2e-05,0.9,0.1,1e-07,0:00:16,0:00:17
34,7,0.43227532724054846,1.324528455734253,0.6991224868225396,0.5918716526192422,0.6854663774403471,0.5685221298482102,2e-05,0.9,0.1,1e-07,0:00:16,0:00:17
35,1,1.390007603459242,1.4041985273361206,0.0,0.0,0.0,0.0,2e-05,0.9,0.1,1e-08,0:00:16,0:00:17
36,2,1.375302262422515,1.4215266704559326,0.0,0.0,0.0,0.0,2e-05,0.9,0.1,1e-08,0:00:16,0:00:17
37,3,1.3742707386249449,1.435973048210144,0.0,0.0,0.0,0.0,2e-05,0.9,0.1,1e-08,0:00:16,0:00:17
38,4,1.3710714636779413,1.4586230516433716,0.0,0.0,0.0,0.0,2e-05,0.9,0.1,1e-08,0:00:16,0:00:17
39,5,1.289457643904337,1.3020200729370117,0.496824873119204,0.36042740501098264,0.4235880272891791,0.2906618371302385,2e-05,0.9,0.1,1e-08,0:00:16,0:00:17
