,epoch,Training Loss,Valid. Loss,Pearson,Pearson Some,Kappa,Kappa Some,Learning Rate,Weight Decay,Dropout,Epsilon,Training Time,Validation Time
47,6,0.78597157735091,1.1746233701705933,0.6240543726092692,0.40067460138670996,0.592028987188201,0.3756345177664975,2e-05,0.9,0.1,1e-06,0:00:16,0:00:17
48,7,0.6635150580834119,1.1390773057937622,0.648582884049802,0.48719574616049366,0.6431614596232674,0.46542377039126703,2e-05,0.9,0.1,1e-06,0:00:16,0:00:17
49,1,1.3469235530266395,1.3325860500335693,0.0,0.0,0.0,0.0,2e-05,0.9,0.1,1e-07,0:00:16,0:00:17
50,2,1.342317792085501,1.3191401958465576,0.0,0.0,0.0,0.0,2e-05,0.9,0.1,1e-07,0:00:16,0:00:17
51,3,1.289273780125838,1.2351176738739014,0.3747008639830852,0.1841981832639921,0.35484236702670424,0.14846744601617823,2e-05,0.9,0.1,1e-07,0:00:16,0:00:17
52,4,1.0401177864808302,1.0727288722991943,0.6108439721379977,0.43468427562486417,0.6054477200683909,0.38344650394567814,2e-05,0.9,0.1,1e-07,0:00:16,0:00:17
53,5,0.7898393105237912,1.214748501777649,0.583669748285458,0.41698714445437396,0.5550592997775213,0.40153789820578545,2e-05,0.9,0.1,1e-07,0:00:16,0:00:17
54,6,0.6031399820095453,1.2593194246292114,0.61400502369326,0.4521832144761805,0.5955776605944392,0.4453514243983675,2e-05,0.9,0.1,1e-07,0:00:16,0:00:17
55,7,0.4533554093960004,1.4491342306137085,0.6145904959488248,0.44300148051940585,0.5966140593879223,0.42801670095312283,2e-05,0.9,0.1,1e-07,0:00:16,0:00:17
56,1,1.3412698140511146,1.3083548545837402,0.0,0.0,0.0,0.0,2e-05,0.9,0.1,1e-08,0:00:16,0:00:17
57,2,1.345295297793853,1.3159042596817017,0.0,0.0,0.0,0.0,2e-05,0.9,0.1,1e-08,0:00:16,0:00:17
58,3,1.30002411817893,1.2689181566238403,0.40737852105454614,0.3364551612741622,0.3853173377927326,0.30664773058889905,2e-05,0.9,0.1,1e-08,0:00:16,0:00:17
59,4,1.0346043629524035,1.1279962062835693,0.6485727109896551,0.44148161369227573,0.612997306319605,0.38397068769208376,2e-05,0.9,0.1,1e-08,0:00:16,0:00:17
60,5,0.8319127697211045,1.0216456651687622,0.6670314344856134,0.5156611044423782,0.6610726602946513,0.43869153233417646,2e-05,0.9,0.1,1e-08,0:00:16,0:00:17
61,6,0.6015709844919351,1.1543939113616943,0.6650436137401123,0.5037796218309148,0.660375169004164,0.4821879246748204,2e-05,0.9,0.1,1e-08,0:00:16,0:00:17
62,7,0.4270036598810783,1.5575662851333618,0.6546498337664671,0.49404901132541623,0.6119963193819888,0.4816365366317793,2e-05,0.9,0.1,1e-08,0:00:16,0:00:17
63,1,1.3554413318634033,1.3287800550460815,0.0,0.0,0.0,0.0,2e-05,0.95,0.1,1e-06,0:00:16,0:00:17
64,2,1.3401580529335217,1.3008400201797485,0.0,0.0,0.0,0.0,2e-05,0.95,0.1,1e-06,0:00:16,0:00:17
65,3,1.2854117919237187,1.2576030492782593,0.42875343747509914,0.23810109083095413,0.39715675582511434,0.23405549921637325,2e-05,0.95,0.1,1e-06,0:00:16,0:00:17
66,4,1.0414438553345509,1.1235079765319824,0.6343080668376375,0.4624300869329891,0.5935533942106046,0.41466488299501736,2e-05,0.95,0.1,1e-06,0:00:16,0:00:17
67,5,0.8222152774150555,1.0678000450134277,0.6530835571378407,0.4866867869966196,0.6413818359375,0.45568190295525035,2e-05,0.95,0.1,1e-06,0:00:16,0:00:17
68,6,0.6590873514994596,1.1646969318389893,0.629207611883545,0.47219507927931104,0.6267042783262811,0.4086184997357709,2e-05,0.95,0.1,1e-06,0:00:16,0:00:17
69,7,0.4750555761349507,1.3840482234954834,0.6182645753993714,0.4681931110933103,0.5799110744707322,0.45642639976323085,2e-05,0.95,0.1,1e-06,0:00:16,0:00:17
70,1,1.3405837279099684,1.3091399669647217,0.0,0.0,0.0,0.0,2e-05,0.95,0.1,1e-07,0:00:16,0:00:17
71,2,1.2708452970553668,1.1966233253479004,0.5227427610011579,0.3711423656846818,0.5078019905445695,0.34172422820548964,2e-05,0.95,0.1,1e-07,0:00:16,0:00:17
72,3,0.9895775241729541,1.1762219667434692,0.6090929679296317,0.42597146523276697,0.5626609152224746,0.38791932059447976,2e-05,0.95,0.1,1e-07,0:00:16,0:00:17
73,4,0.7695357020084674,1.2463525533676147,0.6085251746046095,0.4561689129721967,0.5564245810055866,0.4259169110575497,2e-05,0.95,0.1,1e-07,0:00:16,0:00:17
74,5,0.5686639509139917,1.3743624687194824,0.5839859572260823,0.4511481590784925,0.5377014273198106,0.41938591343438925,2e-05,0.95,0.1,1e-07,0:00:16,0:00:17
75,6,0.44839234764759356,1.4840065240859985,0.6034819943569931,0.4245913601536608,0.5596317418392481,0.4043322193340759,2e-05,0.95,0.1,1e-07,0:00:16,0:00:17
76,7,0.35173865808890414,1.5329521894454956,0.6141001818974917,0.44734816028207247,0.5871306684581793,0.4419350806283594,2e-05,0.95,0.1,1e-07,0:00:16,0:00:17
77,1,1.3598170922352717,1.3271859884262085,0.0,0.0,0.0,0.0,2e-05,0.95,0.1,1e-08,0:00:16,0:00:17
78,2,1.3437471848267775,1.3246384859085083,0.0,0.0,0.0,0.0,2e-05,0.95,0.1,1e-08,0:00:16,0:00:17
79,3,1.3382091094286015,1.3471447229385376,0.0,0.0,0.0,0.0,2e-05,0.95,0.1,1e-08,0:00:16,0:00:17
