epoch,Training Loss,Valid. Loss,Pearson,Pearson Some,Kappa,Kappa Some,Learning Rate,Dropout,Hidden Size,Training Time,Validation Time
6,0.8062569519929719,1.2473958684847906,0.09021484558721206,0.06444004354769355,0.08899859609065253,0.036774664027502846,0.01,0.1,32,0:00:00,0:00:00
7,0.8048310028879266,1.1577316064101,0.16406729670367937,0.12314638127904168,0.14093024836068346,0.04769275418399921,0.01,0.1,32,0:00:00,0:00:00
8,0.7392070539164961,1.1436973443398109,0.10841571978050275,0.13231955808271328,0.1049307657484071,0.06056010514609256,0.01,0.1,32,0:00:00,0:00:00
9,0.7204738452769163,1.2411715113199675,0.13157942304711945,0.08331660664113924,0.12856427139994264,0.041961629219247065,0.01,0.1,32,0:00:00,0:00:00
10,0.7139747733609718,1.2631049156188965,0.10436173704462459,-0.02634336968128735,0.09213195169352717,-0.010540833415427109,0.01,0.1,32,0:00:00,0:00:00
1,1.146757816013537,1.0142888976977422,0.0,0.0,0.0,0.0,0.001,0.1,32,0:00:00,0:00:00
2,0.984262648381685,1.0127488603958716,0.0,0.0,0.0,0.0,0.001,0.1,32,0:00:00,0:00:00
3,0.8959483964401379,0.98196718784479,0.10584134608422097,0.018643977580887552,0.08844873936145603,0.0066870994706047515,0.001,0.1,32,0:00:00,0:00:00
4,0.8287215065537837,0.9780765496767484,0.0761415606782974,-0.00318633872954011,0.06903334992533594,-0.001246524115447345,0.001,0.1,32,0:00:00,0:00:00
5,0.7789206755788702,0.9966142177581787,0.16855742087101488,0.11684128473263772,0.14531026685722814,0.045885921142745145,0.001,0.1,32,0:00:00,0:00:00
6,0.7231819953834802,0.9570671595059909,0.20081316393272672,0.1043013382223173,0.18923386517176943,0.050198433980478296,0.001,0.1,32,0:00:00,0:00:00
7,0.6632494037611443,0.9507999901588147,0.2606755528221405,0.1797674054477795,0.251308462404528,0.09663187345313662,0.001,0.1,32,0:00:00,0:00:00
8,0.6346213373175839,1.0062176516422858,0.3239300439462126,0.19179272770497832,0.30828463551050456,0.10585360435410418,0.001,0.1,32,0:00:00,0:00:00
9,0.5966673712981375,1.0010768473148346,0.27009655738104404,0.14837558391963412,0.2493970091654606,0.07339547840994332,0.001,0.1,32,0:00:00,0:00:00
10,0.5721338712855389,1.0722815073453462,0.31101776456820224,0.16616784759694245,0.2845053606434387,0.08416728115453498,0.001,0.1,32,0:00:00,0:00:00
1,1.2878660591025102,1.2339138984680176,0.0013254841908995276,-0.07374248560458227,0.0005365637221013131,-0.009929853329689431,0.0001,0.1,32,0:00:00,0:00:00
2,1.1851219660357426,1.1359561956845796,-0.0022089582977580006,-0.12017466960919115,-0.0004898958971217837,-0.009214567792891648,0.0001,0.1,32,0:00:00,0:00:00
3,1.084947919636442,1.0596023752139165,-0.033471607820781395,,-0.0024949689925664043,0.0,0.0001,0.1,32,0:00:00,0:00:00
4,1.0244966578065304,1.0305373897919288,0.0,0.0,0.0,0.0,0.0001,0.1,32,0:00:00,0:00:00
5,0.9970289447851348,1.0116811027893653,0.0,0.0,0.0,0.0,0.0001,0.1,32,0:00:00,0:00:00
6,0.9822909999312016,1.0020803534067595,-0.033471607820781395,,-0.0024949689925664043,0.0,0.0001,0.1,32,0:00:00,0:00:00
7,0.9616053752731859,0.9944451222052941,-0.033471607820781395,,-0.0024949689925664043,0.0,0.0001,0.1,32,0:00:00,0:00:00
8,0.9369727529977497,0.9852275573290311,0.0,0.0,0.0,0.0,0.0001,0.1,32,0:00:00,0:00:00
9,0.9145381168315285,0.9854234044368451,0.09909061452735833,0.04611814766810539,0.01943826787306213,0.003881097292052549,0.0001,0.1,32,0:00:00,0:00:00
10,0.8907646364287326,0.9786934485802283,0.13972978063293795,0.14254700188323471,0.027410314475720177,0.011996118902707908,0.0001,0.1,32,0:00:00,0:00:00
1,1.3444776848742837,1.3130225585057185,-0.03660338852995483,0.016587323687833583,-0.01602995844361499,0.016520894071914594,1e-05,0.1,32,0:00:00,0:00:00
2,1.332040590152406,1.3052657475838294,-0.019834018625882133,-2.3852447794681098e-18,-0.010793523885668455,0.0,1e-05,0.1,32,0:00:00,0:00:00
3,1.3229195506949174,1.2946130954302275,-0.03958376346848021,-0.03661411519153528,-0.025869124483125727,-0.0342387582743664,1e-05,0.1,32,0:00:00,0:00:00
4,1.3118566232815123,1.2862271620677068,-0.05583976853607357,-0.09723461195361284,-0.04289544235924936,-0.08240408240408237,1e-05,0.1,32,0:00:00,0:00:00
5,1.3007621555997615,1.2775591611862183,-0.05152870923413255,-0.06974763847423775,-0.04523752286068139,-0.05116206520043676,1e-05,0.1,32,0:00:00,0:00:00
6,1.2934710101077431,1.267732363480788,-0.030445018401070882,-0.018170608241699936,-0.029039123257155408,-0.011508425811755041,1e-05,0.1,32,0:00:00,0:00:00
7,1.2820136400691249,1.2587900711939886,0.006535317350410406,0.03220015161294445,0.006490106328031819,0.017996772992429078,1e-05,0.1,32,0:00:00,0:00:00
8,1.2723745003081204,1.2482901994998639,0.008143125436566066,-0.01981694996662232,0.008090127263033486,-0.0093322964115099,1e-05,0.1,32,0:00:00,0:00:00
9,1.2614427784032989,1.2405840341861432,0.025767761844386464,0.018745075994350234,0.02482343463094061,0.007719149836100225,1e-05,0.1,32,0:00:00,0:00:00
10,1.2532026307624684,1.2320018639931312,-0.0034141266269735637,-0.025726473864717915,-0.0031485694268000852,-0.009153318077803174,1e-05,0.1,32,0:00:00,0:00:00
1,1.4843289412950214,1.478452444076538,0.028131477037979025,0.08977361915486305,0.007787277173921692,0.06639939864695565,1e-06,0.1,32,0:00:00,0:00:00
2,1.4838629563649495,1.4771367219778209,0.028330025210804296,0.09141117938080125,0.0077969293417220475,0.06717363751584282,1e-06,0.1,32,0:00:00,0:00:00
3,1.4823300712986995,1.4762600660324097,0.04562877520594072,0.0949085713176305,0.012671371161574463,0.06936416184971095,1e-06,0.1,32,0:00:00,0:00:00
4,1.4826189865145767,1.4752497856433575,0.04461443014512174,0.08977361915486305,0.012571165512834437,0.06639939864695565,1e-06,0.1,32,0:00:00,0:00:00
5,1.4810467163721721,1.4753666474268987,0.04921973646497014,0.09839812298334116,0.013560642837067927,0.07151756790431119,1e-06,0.1,32,0:00:00,0:00:00
6,1.4807277876034117,1.4741889605155358,0.035691843753095386,0.10727878032992148,0.009833541991364214,0.07883396704689483,1e-06,0.1,32,0:00:00,0:00:00
7,1.479804934116832,1.4731560853811412,0.04960337945161166,0.12994037843444706,0.013621925750197161,0.09444306005482195,1e-06,0.1,32,0:00:00,0:00:00
8,1.4796420879531325,1.4727184772491455,0.06433023937838621,0.12676769350119071,0.01740072179368579,0.08994839026787915,1e-06,0.1,32,0:00:00,0:00:00
9,1.4791722548635382,1.471880866931035,0.020645219250898985,0.09853997264075114,0.005660374334721774,0.07366811113943406,1e-06,0.1,32,0:00:00,0:00:00
10,1.477213702703777,1.4706478577393751,0.04517227669304797,0.0768044590484947,0.012084256678621896,0.05439959889696666,1e-06,0.1,32,0:00:00,0:00:00
1,1.3959608046632064,1.3122869913394635,0.020616302000239572,-0.002096279439459338,0.0054813572495039375,-0.000176413513275131,0.1,0.1,64,0:00:00,0:00:01
2,1.4020103571707743,1.3882559767136207,-0.011423516124478651,0.06812024219594963,-0.006494451140945046,0.010115469033304736,0.1,0.1,64,0:00:00,0:00:01
3,1.4015346870087741,1.3364853858947754,-0.03840734822304427,0.06005909228499974,-0.03315809648978707,0.01636629322942018,0.1,0.1,64,0:00:00,0:00:01
4,1.4497949062732227,1.3651539499943073,-0.04817431785064345,0.20667227334100033,-0.046168318416194065,0.06347834437722077,0.1,0.1,64,0:00:00,0:00:01
5,1.34820619696065,1.59707327072437,-0.025761027535310864,-0.02240958200766952,-0.01762412973694083,-0.004887780548628484,0.1,0.1,64,0:00:00,0:00:01
6,1.5751619077565377,1.6244513071500337,-0.04861440528763228,-0.04150421539330163,-0.04813533641132661,-0.017321373337457535,0.1,0.1,64,0:00:00,0:00:01
7,1.4253042235709072,1.416471316264226,-0.03990885220690492,-0.06192357713113753,-0.013393404437906042,-0.004251173501018446,0.1,0.1,64,0:00:00,0:00:01
8,1.4595813636194195,1.3946068516144385,0.015996498422954728,-0.05434664932116435,0.01026316668814753,-0.011383457266134211,0.1,0.1,64,0:00:00,0:00:01
9,1.3812441355303715,1.4035970706206102,-0.02229647690154921,-0.021505205056794797,-0.020670178460552302,-0.007895775759968249,0.1,0.1,64,0:00:00,0:00:01
10,1.339154489207686,1.3031329650145311,-0.002340921255263822,0.01629399411086147,-0.0009567498703351163,0.0017750954113782136,0.1,0.1,64,0:00:00,0:00:01
1,1.05971560352727,1.0626205893663259,0.0,0.0,0.0,0.0,0.01,0.1,64,0:00:00,0:00:01
2,1.0210257015730206,1.0721426331079924,-0.011933377166576836,-0.14890975678645316,-0.007029416897748941,-0.026992405526580665,0.01,0.1,64,0:00:00,0:00:01
3,0.9607919611428913,1.147228330373764,0.05054071050058731,0.008762840189889034,0.01343750639150787,0.0007979430800602039,0.01,0.1,64,0:00:00,0:00:01
4,0.9006886314927486,1.0784990787506104,0.10412029555516784,-0.08111377047040519,0.07376186444245891,-0.025450089546611432,0.01,0.1,64,0:00:00,0:00:01
5,0.9223931766392892,1.0942882574521577,0.08326853280573396,0.15526867767525035,0.07765640841155108,0.06108530196698614,0.01,0.1,64,0:00:00,0:00:01
6,0.842455922511586,1.0982414942521315,0.1001996635815272,0.09630542600284615,0.08508231907154895,0.03317128967686589,0.01,0.1,64,0:00:00,0:00:01
7,0.7930865266866851,1.091667707149799,0.08828940053458018,0.011307181000043156,0.0786605245998192,0.004338822601321346,0.01,0.1,64,0:00:00,0:00:01
8,0.7299315903270454,1.1862927033351018,0.009873874158196063,-0.041899338936690386,0.007019783024888371,-0.009819658200358683,0.01,0.1,64,0:00:00,0:00:01
9,0.7240564713352605,1.1798226512395418,0.14981486937311692,0.16974931371579266,0.14505494505494498,0.08096995255666839,0.01,0.1,64,0:00:00,0:00:01
10,0.7139597817471153,1.2173364208294795,0.13593338156512708,0.23544405367861695,0.12662035075828182,0.09616384239525944,0.01,0.1,64,0:00:00,0:00:01
1,1.1152937788712352,1.0094222518113942,0.0,0.0,0.0,0.0,0.001,0.1,64,0:00:00,0:00:01
2,0.9964187511226588,1.0009892307795012,-0.033471607820781395,,-0.0024949689925664043,0.0,0.001,0.1,64,0:00:00,0:00:01
3,0.9122201946743748,0.9652429177210882,0.13070806528644718,-0.02220105725017349,0.11244425788701551,-0.008905731880625378,0.001,0.1,64,0:00:00,0:00:01
4,0.81550774291942,1.0255021407054021,0.2156406269124044,0.1695215353277629,0.11639501344890146,0.04192814915870835,0.001,0.1,64,0:00:00,0:00:01
5,0.7469882499753383,0.9727303981781006,0.3214467103090231,0.22172034790391174,0.31716288301699547,0.14987080103359185,0.001,0.1,64,0:00:00,0:00:01
6,0.6662386734234659,1.009402898641733,0.3614711212975961,0.22033750054102705,0.35189866598946484,0.132995641418306,0.001,0.1,64,0:00:00,0:00:01
7,0.6049797508800239,0.9832779673429636,0.35256946896520874,0.2583451480398152,0.35217086170596157,0.17498944999296662,0.001,0.1,64,0:00:00,0:00:01
8,0.5446624648675584,1.0064627321866841,0.33757088765492654,0.2521690470340929,0.3177392236947677,0.13461326271653973,0.001,0.1,64,0:00:00,0:00:01
9,0.5019396750027674,1.0320255343730633,0.36814877905657317,0.34580103862774153,0.36713744121494674,0.251195803116803,0.001,0.1,64,0:00:00,0:00:01
10,0.4411103539822394,1.0478346531207745,0.3772954203827614,0.3055363379731682,0.37631465314934764,0.2039261268242284,0.001,0.1,64,0:00:00,0:00:01
1,1.3351473473666007,1.256846281198355,-0.03848753209569155,-0.1267683336696017,-0.013710161144798283,-0.012299042431696439,0.0001,0.1,64,0:00:00,0:00:01
2,1.1636288437926978,1.0951607869221613,-0.033471607820781395,,-0.004972553754226672,0.0,0.0001,0.1,64,0:00:00,0:00:01
3,1.0319317892978066,1.0303934170649602,0.0,0.0,0.0,0.0,0.0001,0.1,64,0:00:00,0:00:01
4,0.9979481791195116,0.9976601142149705,0.0,0.0,0.0,0.0,0.0001,0.1,64,0:00:00,0:00:01
5,0.9657598420193321,0.9879022332338186,0.028477281917037085,0.02806917158109567,0.0029995634197077514,0.000959441779328496,0.0001,0.1,64,0:00:00,0:00:01
6,0.9290146744042113,0.9901227905200078,0.028477281917037096,0.028069171581095665,0.0029995634197077514,0.000959441779328496,0.0001,0.1,64,0:00:00,0:00:01
7,0.9023020727592602,0.9773819675812354,0.09695393915663589,0.042513805305797174,0.02473543157327318,0.004836865711019378,0.0001,0.1,64,0:00:00,0:00:01
8,0.8811287221155668,0.9571133026709924,0.06641448282706254,-0.04346342868672058,0.006995557153496423,-0.002103971245726477,0.0001,0.1,64,0:00:00,0:00:01
9,0.8599173165204232,0.9644399331166194,0.09337634935446533,0.11724565937201614,0.030494062454185844,0.013966233536639283,0.0001,0.1,64,0:00:00,0:00:01
10,0.8370480966149715,0.9534054627785316,0.22715267231310776,0.166686040540423,0.08852574416733716,0.030635366627390526,0.0001,0.1,64,0:00:00,0:00:01
1,1.3536198327415867,1.3491363708789532,-0.06371082549314597,-0.01741600606813243,-0.05616000955915057,-0.011066707654472596,1e-05,0.1,64,0:00:00,0:00:01
2,1.3373578598624782,1.3340504536261926,-0.04334945429389925,-0.030469359738264954,-0.04157154743871483,-0.016574585635358963,1e-05,0.1,64,0:00:00,0:00:01
3,1.3219796837421887,1.3185650201944203,0.022060235796182933,0.06333850851334315,0.021446347039662195,0.02744329319518335,1e-05,0.1,64,0:00:00,0:00:01
4,1.3039565651040328,1.3045399188995361,-0.017215389752644365,-0.0106246575626371,-0.015820447814600902,-0.0036136959074895003,1e-05,0.1,64,0:00:00,0:00:01
5,1.2874009734705876,1.2894221727664654,-0.0510481034080511,-0.023536012391184604,-0.04340015749064885,-0.005956084985331955,1e-05,0.1,64,0:00:00,0:00:01
6,1.2728512538106818,1.2747939549959624,0.019941648898513326,0.024941147459315006,0.015016704765253963,0.006311672148635594,1e-05,0.1,64,0:00:00,0:00:01
7,1.2564070266589784,1.2602777297680194,-0.0065106582129695065,0.04533859167439663,-0.0036818535175533462,0.006758535943123034,1e-05,0.1,64,0:00:00,0:00:01
8,1.2395792844002707,1.2453064093222985,-0.0018637930722419942,-0.03591758561218438,-0.0009241649683109365,-0.005354164838058395,1e-05,0.1,64,0:00:00,0:00:01
9,1.2239779735866345,1.2286297908196082,0.018428667379915612,-0.02094458891304594,0.009457984721716994,-0.00344431687715252,1e-05,0.1,64,0:00:00,0:00:01
10,1.208413186826204,1.2134498999669001,0.0342257341920915,-0.058940168029527895,0.010318021201413452,-0.007269860733993161,1e-05,0.1,64,0:00:00,0:00:01
1,1.335642605497126,1.3409270690037653,-0.0279719271960619,0.08578081319781082,-0.02336413330601972,0.026075920156917176,1e-06,0.1,64,0:00:00,0:00:01
2,1.333398894259804,1.3404731933887188,-0.002725253173065032,0.04421126477892391,-0.0023348022254243705,0.015153254505797298,1e-06,0.1,64,0:00:00,0:00:01
3,1.3326510358275028,1.3381021481293898,-0.026225968562019614,0.06928992290041694,-0.021938326924503038,0.021494598507628804,1e-06,0.1,64,0:00:00,0:00:01
4,1.3300935197294803,1.3365511160630446,-0.032695823023885774,0.052196714673749534,-0.026868852371237928,0.015282616024272389,1e-06,0.1,64,0:00:00,0:00:01
5,1.3284277100312083,1.3355878224739661,-0.0380779060047519,0.07161947218262721,-0.030916895512837606,0.02015113350125941,1e-06,0.1,64,0:00:00,0:00:01
6,1.326606415865714,1.334636009656466,-0.04003972001318255,0.08558500993597191,-0.03245715016628292,0.023832843617368704,1e-06,0.1,64,0:00:00,0:00:01
7,1.3251171823133503,1.332166625903203,-0.02615895300235753,0.1117877500832515,-0.020766316969216936,0.029278532758811093,1e-06,0.1,64,0:00:00,0:00:01
8,1.3236656168050933,1.3307322263717651,-0.029351225738488113,0.13205298640317115,-0.023591700909540325,0.036002149382052706,1e-06,0.1,64,0:00:00,0:00:01
9,1.3221060560460676,1.3292727745496309,-0.024749153779342687,0.10239429884415611,-0.01906503282650074,0.027007068256145295,1e-06,0.1,64,0:00:00,0:00:01
10,1.3225545004794472,1.327582781131451,-0.03346482606760583,0.051335409224201906,-0.025836199564582385,0.013692813926334813,1e-06,0.1,64,0:00:00,0:00:01
1,1.641823619081263,1.4908707462824309,-0.023961193023331582,-0.09048068691344764,-0.023375888966064018,-0.05397425298216629,0.1,0.1,96,0:00:01,0:00:01
2,1.477927042726885,1.3098649015793433,0.01195506134912233,-0.02724615430643387,0.01145564445014502,-0.011091889691665857,0.1,0.1,96,0:00:01,0:00:01
3,1.5774520980684381,1.4888033866882324,0.02813489062107192,-0.05832790573183847,0.027964092331856483,-0.02881940580838993,0.1,0.1,96,0:00:01,0:00:01
4,1.3674522721976565,1.2738760113716125,0.003936914330492476,-0.09043213250234439,0.003200802480393894,-0.026246719160105014,0.1,0.1,96,0:00:01,0:00:01
5,1.3317225868241829,1.269485285648933,-0.022844141848022928,-0.03755009767000852,-0.014215065229832957,-0.006023538133629991,0.1,0.1,96,0:00:01,0:00:01
6,1.2745737046526189,1.2704283503385692,-0.007200117827270946,0.10464594101291173,-0.005601034037052921,0.023336688935663985,0.1,0.1,96,0:00:01,0:00:01
7,1.1953977105910318,1.17084866303664,0.014087422182003956,-0.01426756945176553,0.008118405627198344,-0.002707825616030446,0.1,0.1,96,0:00:01,0:00:01
8,1.2314059253324543,1.2408745288848877,-0.012099175036882745,-0.023449955371520444,-0.00947143579846732,-0.00579206487112649,0.1,0.1,96,0:00:01,0:00:01
9,1.2287586289539671,1.3292241463294396,-0.07157820529352456,-0.05789633417386896,-0.05635118165209141,-0.011480418479770549,0.1,0.1,96,0:00:01,0:00:01
10,1.300319939328913,1.349689978819627,0.07516192122795101,0.1475436717571505,0.07338894067222734,0.0654015224616703,0.1,0.1,96,0:00:01,0:00:01
1,1.070065298624206,1.033629059791565,0.0,0.0,0.0,0.0,0.01,0.1,96,0:00:01,0:00:01
2,0.9894889237587912,0.9935580308620746,0.04958099722915558,-0.14940876686710614,0.009016659204248989,-0.011484020297338304,0.01,0.1,96,0:00:01,0:00:01
3,0.9703674933366608,1.037257263293633,0.045256655732033114,-0.10321435555698295,0.014482793989435194,-0.011858423101294369,0.01,0.1,96,0:00:01,0:00:01
4,0.864065014479453,1.1832597439105694,0.09300491437201948,0.03403320150768013,0.09203971433548164,0.01729399796541209,0.01,0.1,96,0:00:01,0:00:01
5,0.8198527238870922,1.2018557970340435,0.09904592216856245,0.11884805045203185,0.08624784532353791,0.04060453400503783,0.01,0.1,96,0:00:01,0:00:01
6,0.751103821553682,1.2647852484996502,0.1559297523911952,0.07064501218900866,0.12865312145887686,0.026490066225165587,0.01,0.1,96,0:00:01,0:00:01
7,0.7338705449773554,1.2039747604956994,0.1728908114083851,0.11942376700137022,0.12870310627707626,0.03883217250262372,0.01,0.1,96,0:00:01,0:00:01
8,0.6925961762143854,1.3146406687222993,0.08360566038734787,0.1356720347545198,0.0707055082925152,0.04249591385443696,0.01,0.1,96,0:00:01,0:00:01
9,0.660151238504209,1.236327201128006,0.138520259753151,0.2180888442530689,0.1278867942722145,0.08699130086991291,0.01,0.1,96,0:00:01,0:00:01
10,0.655159434989879,1.2581026875055754,0.1988205125191622,0.24275974613570764,0.17335285766583053,0.09372701481559309,0.01,0.1,96,0:00:01,0:00:01
1,1.0908482451187937,1.0115068233930147,0.0,0.0,0.0,0.0,0.001,0.1,96,0:00:01,0:00:01
2,0.9722159818599099,0.9919992135121272,0.09695393915663589,0.042513805305797174,0.02473543157327318,0.004836865711019378,0.001,0.1,96,0:00:01,0:00:01
3,0.898285917022772,1.0079980675990765,0.0719187894318565,0.027727756515750483,0.045827977947580756,0.006443415917959827,0.001,0.1,96,0:00:01,0:00:01
4,0.8097188796913415,0.9660883224927462,0.38878497886761026,0.343695328018792,0.38054897490247763,0.21008586023258358,0.001,0.1,96,0:00:01,0:00:01
5,0.7012334523493784,0.9457845527392167,0.3068225814173529,0.1656834781334693,0.25876330465646635,0.07347651834343849,0.001,0.1,96,0:00:01,0:00:01
6,0.6428946915425753,0.9692270618218642,0.34992262469703256,0.29836859807795546,0.3492583186167221,0.19916850721060153,0.001,0.1,96,0:00:01,0:00:01
7,0.5883632934930032,1.0646908902204955,0.34396167912332715,0.2157483692867857,0.3021485635725004,0.10370986178946284,0.001,0.1,96,0:00:01,0:00:01
8,0.5240886681958249,1.0296929776668549,0.42500259592314654,0.3375382276565356,0.3962752198654941,0.18682932339320002,0.001,0.1,96,0:00:01,0:00:01
9,0.4540552962244603,1.0067805326901949,0.4122665955864781,0.35787804260865785,0.4102033882205084,0.2399382795422399,0.001,0.1,96,0:00:01,0:00:01
10,0.3953463441708632,1.0820128046549284,0.4614578094670773,0.34907043532469717,0.43532024532773095,0.20425633099512563,0.001,0.1,96,0:00:01,0:00:01
1,1.2544365284735697,1.1659253743978648,0.07369263450254344,0.02806917158109567,0.01094780353296887,0.0019208940888850723,0.0001,0.1,96,0:00:01,0:00:01
2,1.073113933989876,1.040008191878979,0.0,0.0,0.0,0.0,0.0001,0.1,96,0:00:01,0:00:01
3,1.013239744462465,1.0129040892307575,0.07369263450254343,0.02806917158109567,0.016300042654317393,0.0028728127448421903,0.0001,0.1,96,0:00:01,0:00:01
4,0.9745121148594639,0.9886160630446214,0.07369263450254344,0.02806917158109567,0.005493038728489941,0.000959441779328496,0.0001,0.1,96,0:00:01,0:00:01
5,0.9263310965738798,0.9725993321492121,0.0,0.0,0.0,0.0,0.0001,0.1,96,0:00:01,0:00:01
6,0.8890239157174763,0.9688629324619586,0.08163227246528651,0.14718426943326754,0.025925441728094634,0.015924402834893714,0.0001,0.1,96,0:00:01,0:00:01
7,0.8533504312498528,0.9657225906848907,0.12117471384291922,0.13000069943394763,0.04698641596621911,0.01993824437582714,0.0001,0.1,96,0:00:01,0:00:01
8,0.8400373406577528,0.9333153779690082,0.052150209476873294,0.01567587491742661,0.02617811286805305,0.002598333482662807,0.0001,0.1,96,0:00:01,0:00:01
9,0.816403235259809,0.9513022074332604,0.12152645870480698,-0.012920345514362419,0.06308932941990975,-0.002900915601486753,0.0001,0.1,96,0:00:01,0:00:01
10,0.7960467788211086,0.9370055863490472,0.1276502703772809,0.016239192191412108,0.09119556654260952,0.004960044089280746,0.0001,0.1,96,0:00:01,0:00:01
1,1.3642080206620066,1.3569440108079176,-0.03461316972556657,-0.08198468641442755,-0.03401196157796149,-0.04791382939210109,1e-05,0.1,96,0:00:01,0:00:01
2,1.3419268549534313,1.3351203478299654,-0.058316330928439075,-0.10227857566849191,-0.05648764182174659,-0.039149545129305796,1e-05,0.1,96,0:00:01,0:00:01
3,1.317218910183823,1.3129082184571486,-0.01917306866916161,-0.04928617697330706,-0.01569327759514061,-0.013389041876364915,1e-05,0.1,96,0:00:01,0:00:01
4,1.2955929291875738,1.2914663369839008,0.0014889475326958703,-0.050066338868154384,0.0009815272754994941,-0.011241047955760974,1e-05,0.1,96,0:00:01,0:00:01
5,1.2701307786138434,1.2670544661008394,0.027301930168435695,0.033261280144655965,0.012636198169895474,0.0047384890478318065,1e-05,0.1,96,0:00:01,0:00:01
6,1.2453479013944928,1.2434984353872447,0.027563864897943827,-0.01929358951691404,0.009818894819877855,-0.002298240961725373,1e-05,0.1,96,0:00:01,0:00:01
7,1.2194245719073111,1.2180038873965924,-0.013413049677137226,0.02806917158109567,-0.00393459247052852,0.0019208940888850723,1e-05,0.1,96,0:00:01,0:00:01
8,1.192926053415265,1.1906277858293974,0.0,0.0,0.0,0.0,1e-05,0.1,96,0:00:01,0:00:01
9,1.1625658733802928,1.1636239015139067,0.07369263450254344,0.02806917158109567,0.005493038728489941,0.000959441779328496,1e-05,0.1,96,0:00:01,0:00:01
10,1.1330807355412267,1.1354130139717689,0.07369263450254344,0.02806917158109567,0.005493038728489941,0.000959441779328496,1e-05,0.1,96,0:00:01,0:00:01
1,1.3558667249846876,1.3615436829053438,0.013850782792655884,0.017440624334039614,0.013106514287532067,0.010884644114822262,1e-06,0.1,96,0:00:01,0:00:01
2,1.353380657078927,1.358271076129033,0.042594956558135534,0.03604693545582732,0.04097814498933894,0.022222222222222254,1e-06,0.1,96,0:00:01,0:00:01
3,1.3510374709179527,1.3563641493137066,0.04830544699931497,0.03700928261126832,0.04751972431304985,0.02102442543543226,1e-06,0.1,96,0:00:01,0:00:01
4,1.3498633911735134,1.3544880885344286,0.0035508412237675417,0.007671148693191923,0.0035067648229210047,0.003983249923398935,1e-06,0.1,96,0:00:01,0:00:01
5,1.3466325663683707,1.3527215535824115,0.034236241293685285,0.02452875677046962,0.03389147594042086,0.012326967768010455,1e-06,0.1,96,0:00:01,0:00:01
6,1.345387711859586,1.3498232272955089,0.028656522150242288,0.049204675497202637,0.02822515523148139,0.02282383163719015,1e-06,0.1,96,0:00:01,0:00:01
7,1.3421809045892013,1.3478516340255737,-0.01138946458363252,-0.009163923145025371,-0.0111055278198533,-0.003799318071115332,1e-06,0.1,96,0:00:01,0:00:01
8,1.3400226308588397,1.3448387384414673,0.042109542714999386,0.006019899300321795,0.04075904748993309,0.002648876680074519,1e-06,0.1,96,0:00:01,0:00:01
9,1.3377398879904496,1.343060383429894,0.009074740381652489,0.055300002740341574,0.008739937087203886,0.021887299606412558,1e-06,0.1,96,0:00:01,0:00:01
