epoch,Training Loss,Valid. Loss,Pearson,Pearson Some,Kappa,Kappa Some,Learning Rate,Dropout,Hidden Size,Training Time,Validation Time
1,1.599308868733848,2.3200879454612733,0.11894261219212943,0.12867454708172135,0.052172058084078765,0.03804919886164282,0.1,0.1,32,0:00:00,0:00:00
2,1.5661755858398065,1.749144446849823,0.18553097219121673,0.15197644389076548,0.10905113813296063,0.06399017085194336,0.1,0.1,32,0:00:00,0:00:00
3,1.549352401640357,1.751089906692505,0.1792594753173803,0.1726814706222693,0.08793852424476911,0.0594705167353472,0.1,0.1,32,0:00:00,0:00:00
4,1.5115685870007771,1.6151045322418214,0.15849100281984443,0.19402613519483594,0.07476168931463245,0.062439296511946574,0.1,0.1,32,0:00:00,0:00:00
5,1.5455815937460922,2.022486412525177,0.05000400979802746,0.02376077737572,0.032914883042342136,0.010934287183001934,0.1,0.1,32,0:00:00,0:00:00
6,1.5889672738749807,1.5483515501022338,0.1098671932904589,0.11552928107660879,0.057042203681714865,0.04091394839957241,0.1,0.1,32,0:00:00,0:00:00
7,1.60617356765561,2.256203365325928,0.08479792995860326,0.1544832145518491,0.05285510546594918,0.06427828032040761,0.1,0.1,32,0:00:00,0:00:00
8,1.5459901007210337,1.8342946648597718,0.03332782653242703,0.07077450293203601,0.02049318593721805,0.028845157949249023,0.1,0.1,32,0:00:00,0:00:00
9,1.550177911432778,1.5820727467536926,0.16091047259077987,0.15538820834170494,0.13092970310830276,0.10209554548259248,0.1,0.1,32,0:00:00,0:00:00
10,1.5437521120397055,1.5943588614463806,0.0720390812976098,0.060089566026265404,0.05905905905905906,0.04189141856392298,0.1,0.1,32,0:00:00,0:00:00
1,1.334716244441707,1.4052721560001373,0.24489339020405476,0.23722724870762482,0.21286468126402636,0.1987708100672283,0.01,0.1,32,0:00:00,0:00:00
2,1.1771233619713202,1.3366908609867096,0.26434841223085875,0.2744720341252146,0.24580032353063175,0.23617477478842608,0.01,0.1,32,0:00:00,0:00:00
3,1.0287494717574701,1.3739768028259278,0.4188999716180863,0.3475820877875057,0.4018031965757479,0.28830366515871286,0.01,0.1,32,0:00:00,0:00:00
4,0.9284994296911286,1.554334580898285,0.38287364668957324,0.36320176217658684,0.3538759038170507,0.3168768768768768,0.01,0.1,32,0:00:00,0:00:00
5,0.8437444916585597,1.7031128615140916,0.34573493890175233,0.2850135474785046,0.3260401315043645,0.2519626599815278,0.01,0.1,32,0:00:00,0:00:00
6,0.808359311848152,1.7311580657958985,0.3177711146276766,0.24751375450658233,0.2983968353112638,0.21239310458842442,0.01,0.1,32,0:00:00,0:00:00
7,0.7424333589832958,1.739153552055359,0.38319245735844815,0.3130253402249144,0.359082847960534,0.27978572854897943,0.01,0.1,32,0:00:00,0:00:00
8,0.6529762174298124,1.8468754768371582,0.29913423455925836,0.24037881857358603,0.2810789080745817,0.22012052383683212,0.01,0.1,32,0:00:00,0:00:00
9,0.640209692280467,1.6627859950065613,0.3989112862396209,0.3275426183908968,0.3900896469336331,0.30196915776986955,0.01,0.1,32,0:00:00,0:00:00
10,0.6007062469313784,2.08936265707016,0.3722473794208238,0.29478984901105687,0.3545223516569732,0.2451637283257997,0.01,0.1,32,0:00:00,0:00:00
1,1.3682173054392746,1.4145671606063843,0.25733364867145686,0.2743664009407258,0.16129493264334438,0.12313432835820892,0.001,0.1,32,0:00:00,0:00:00
