,epoch,Training Loss,Valid. Loss,Pearson,Pearson Some,Kappa,Kappa Some,Learning Rate,Weight Decay,Dropout,Epsilon,Training Time,Validation Time
0,1,1.3971256904823834,1.3224756717681885,0.04991033135442249,0.07142580870222308,0.012532379565022622,0.006901662371561534,2e-05,0.8,0.1,1e-06,0:00:17,0:00:19
1,2,1.3796938796376073,1.3715181350708008,0.11950852574757297,-0.023168963976391437,0.050996272935779796,-0.016966621739475274,2e-05,0.8,0.1,1e-06,0:00:17,0:00:19
2,3,1.2581542563992878,1.1900168657302856,0.579792148439556,0.4095983698578074,0.5287982873208437,0.3762223365928975,2e-05,0.8,0.1,1e-06,0:00:17,0:00:18
3,4,1.012941831766173,1.232658863067627,0.5720387285411396,0.41906409936092637,0.5144345258191869,0.39389898316386074,2e-05,0.8,0.1,1e-06,0:00:17,0:00:18
4,5,0.7966404182966366,1.451674461364746,0.5949955186550608,0.4502337554377119,0.49291664830078896,0.4045385442545144,2e-05,0.8,0.1,1e-06,0:00:17,0:00:18
5,6,0.612435310385948,1.4491016864776611,0.6351973387998116,0.47374159647451114,0.5776209628862503,0.45268257670913326,2e-05,0.8,0.1,1e-06,0:00:17,0:00:18
6,7,0.46055926486503246,1.6176578998565674,0.6329211097267395,0.44516214647552754,0.5601395126704714,0.4225315027271017,2e-05,0.8,0.1,1e-06,0:00:17,0:00:19
7,1,1.3846604546835257,1.497577428817749,0.10869029516384442,-0.002060359866410277,0.012843871962651354,-0.00019105238019423432,2e-05,0.8,0.1,1e-07,0:00:17,0:00:19
8,2,1.235001419865808,1.2087996006011963,0.5717594134467198,0.3585956252527341,0.49999193314187995,0.3169288366897135,2e-05,0.8,0.1,1e-07,0:00:17,0:00:18
9,3,1.0400692113610202,1.0844782590866089,0.6044997579010309,0.3912736208580337,0.5941775527556621,0.36055243087252287,2e-05,0.8,0.1,1e-07,0:00:17,0:00:19
10,4,0.8856218179991079,1.3149889707565308,0.606551986900687,0.41127839354396584,0.5222471310826466,0.3628089771434482,2e-05,0.8,0.1,1e-07,0:00:17,0:00:19
11,5,0.7280883040539053,1.2498748302459717,0.6375034305605267,0.4503997847500408,0.604519055906451,0.43771746694502434,2e-05,0.8,0.1,1e-07,0:00:17,0:00:19
12,6,0.5942324642525163,1.438242793083191,0.6548190663083449,0.45574488994669793,0.6120714097404956,0.44147465437788014,2e-05,0.8,0.1,1e-07,0:00:17,0:00:19
13,7,0.5082405611526134,1.4198734760284424,0.6294467700486016,0.44097550091499355,0.6081250030642813,0.4147116552948873,2e-05,0.8,0.1,1e-07,0:00:17,0:00:19
14,1,1.3940734946450521,1.3157819509506226,0.0,0.0,0.0,0.0,2e-05,0.8,0.1,1e-08,0:00:17,0:00:19
15,2,1.3880762610324593,1.3109548091888428,-0.046914041481755035,,-0.004588940767188632,0.0,2e-05,0.8,0.1,1e-08,0:00:17,0:00:19
16,3,1.3765434359395228,1.3466260433197021,0.1256345546313853,0.11319928046871483,0.08129351516197714,0.10940746981185046,2e-05,0.8,0.1,1e-08,0:00:17,0:00:19
17,4,1.2266736044440159,1.091913104057312,0.5785200307004165,0.434943545319651,0.562690933328396,0.38730505871019816,2e-05,0.8,0.1,1e-08,0:00:17,0:00:19
18,5,0.9254470190336538,1.3771252632141113,0.5882874440769865,0.43914476940217434,0.47389830508474584,0.37974162141920986,2e-05,0.8,0.1,1e-08,0:00:18,0:00:19
19,6,0.684420179489047,1.2215710878372192,0.6512872359294949,0.4849002217168552,0.6395602699245799,0.45838029852785467,2e-05,0.8,0.1,1e-08,0:00:17,0:00:19
20,7,0.4928092013957889,1.7357181310653687,0.6211435847267252,0.46587230276616826,0.5309607360946091,0.4300964581188762,2e-05,0.8,0.1,1e-08,0:00:17,0:00:19
21,1,1.3947021739427434,1.3868480920791626,-0.0021536675042019343,0.0014532657988634984,-0.00015677383565271263,0.0002801382015127363,2e-05,0.85,0.1,1e-06,0:00:17,0:00:19
22,2,1.3894250143406004,1.3350127935409546,0.0,0.0,0.0,0.0,2e-05,0.85,0.1,1e-06,0:00:17,0:00:19
23,3,1.3788535678109457,1.322140097618103,0.19406743088873285,0.09233990673106335,0.06492360243463524,0.014891272832705083,2e-05,0.85,0.1,1e-06,0:00:17,0:00:19
24,4,1.3035709109417228,1.2003792524337769,0.5074251354537904,0.4470105258303506,0.49483603974105284,0.2991200163717884,2e-05,0.85,0.1,1e-06,0:00:17,0:00:19
25,5,1.1264898749284966,1.310461163520813,0.5199031403768667,0.36835691452663594,0.4331640147121121,0.3232728699483898,2e-05,0.85,0.1,1e-06,0:00:17,0:00:19
26,6,0.8919289999229963,1.253182291984558,0.6221233352432451,0.4563517222845165,0.5679927448066553,0.4264222377204344,2e-05,0.85,0.1,1e-06,0:00:17,0:00:19
27,7,0.6816680888796962,1.2476980686187744,0.6212979513856417,0.47347666577283193,0.6011980524072167,0.45433407420071814,2e-05,0.85,0.1,1e-06,0:00:17,0:00:19
28,1,1.3971605578134225,1.3570998907089233,0.13488193068738463,0.03801665589801924,0.13075215724442446,0.029036688247988995,2e-05,0.85,0.1,1e-07,0:00:17,0:00:19
29,2,1.3493082357007404,1.3535648584365845,0.4469099819314849,0.17583405254655024,0.3042230151388339,0.1301767026934294,2e-05,0.85,0.1,1e-07,0:00:17,0:00:19
30,3,1.1302928869114366,1.123665690422058,0.5999868261982966,0.4139405273059781,0.5592609703684552,0.3780463008685043,2e-05,0.85,0.1,1e-07,0:00:17,0:00:19
31,4,0.9525798489881117,1.008459210395813,0.653389138409903,0.5123313878031543,0.6479995367399035,0.4532650111680462,2e-05,0.85,0.1,1e-07,0:00:17,0:00:19
32,5,0.7434873373009437,1.1645824909210205,0.6430530102152087,0.4501683177133131,0.6212525531181199,0.44017948041174926,2e-05,0.85,0.1,1e-07,0:00:17,0:00:19
33,6,0.5525228568287783,1.3542141914367676,0.6496080925028227,0.499915521411924,0.602998346918999,0.4994898702813001,2e-05,0.85,0.1,1e-07,0:00:17,0:00:19
34,7,0.4269323127214299,1.3961182832717896,0.666919611713813,0.48411684852406506,0.6421479567741757,0.47825017424459837,2e-05,0.85,0.1,1e-07,0:00:17,0:00:19
35,1,1.3928516410117926,1.3284106254577637,0.005788759762942826,-0.0039036852709018765,0.0022051250984431725,-0.003136434918975528,2e-05,0.85,0.1,1e-08,0:00:17,0:00:19
36,2,1.3813375456388606,1.3545644283294678,0.04691404148175505,,0.004868513707112165,0.0,2e-05,0.85,0.1,1e-08,0:00:17,0:00:19
37,3,1.2832542879636897,1.1778461933135986,0.5622910407016973,0.39436270064720136,0.5102182048083659,0.3601379025842002,2e-05,0.85,0.1,1e-08,0:00:17,0:00:19
38,4,0.9958205555760583,1.0598869323730469,0.6635612560240284,0.4524311147159284,0.6414097895877922,0.41952303362464827,2e-05,0.85,0.1,1e-08,0:00:17,0:00:18
39,5,0.7878374443497769,1.2404077053070068,0.643536927408147,0.46076786089683797,0.5777301044881068,0.4266518161894154,2e-05,0.85,0.1,1e-08,0:00:17,0:00:19
40,6,0.6133205994617107,1.1864789724349976,0.6381613840429996,0.4772835748776072,0.607451452207893,0.46116317433575515,2e-05,0.85,0.1,1e-08,0:00:17,0:00:19
41,7,0.4700598751389703,1.2847117185592651,0.6865156889285691,0.4840618163641412,0.6572303209866821,0.46551544058768235,2e-05,0.85,0.1,1e-08,0:00:17,0:00:19
42,1,1.406671210776928,1.3536109924316406,0.0,0.0,0.0,0.0,2e-05,0.9,0.1,1e-06,0:00:17,0:00:19
43,2,1.3898606882538906,1.357210397720337,0.22754248979006514,0.22380461844158275,0.2040875134173311,0.17545726393806538,2e-05,0.9,0.1,1e-06,0:00:17,0:00:19
44,3,1.36404446945634,1.297093391418457,0.37954521490990833,0.2094484733260442,0.3679244163274027,0.18300940668350352,2e-05,0.9,0.1,1e-06,0:00:17,0:00:19
45,4,1.1883449249489362,1.132354736328125,0.5782682310070352,0.3314128066949295,0.5332064378967082,0.28231045238151076,2e-05,0.9,0.1,1e-06,0:00:17,0:00:19
46,5,0.9735371096189632,1.070157527923584,0.6519679728409657,0.44141887638005184,0.6488127992429892,0.40004636202949795,2e-05,0.9,0.1,1e-06,0:00:17,0:00:19
47,6,0.8234527651653734,1.4089339971542358,0.587461478945667,0.45213905829786416,0.5135445806418799,0.44333287017738865,2e-05,0.9,0.1,1e-06,0:00:17,0:00:18
