,epoch,Training Loss,Valid. Loss,Pearson,Pearson Some,Kappa,Kappa Some,Learning Rate,Weight Decay,Dropout,Epsilon,Training Time,Validation Time
118,7,1.3580020849521344,1.3070597648620605,0.0,0.0,0.0,0.0,2e-05,0.85,0.2,1e-07,0:00:19,0:00:21
119,1,1.3655513372176733,1.31886887550354,-0.07444324378097789,-0.12189796757926574,-0.033887682216531045,-0.021238518049774058,2e-05,0.85,0.2,1e-08,0:00:19,0:00:20
120,2,1.3468996530924089,1.2924878597259521,0.0,0.0,0.0,0.0,2e-05,0.85,0.2,1e-08,0:00:19,0:00:20
121,3,1.2323092313913198,1.0636579990386963,0.6094490560722993,0.4598001376152325,0.5943447929922994,0.36237860451217696,2e-05,0.85,0.2,1e-08,0:00:19,0:00:20
122,4,0.934011962169256,1.1990796327590942,0.5620222670937292,0.43917424314306214,0.5244301854566018,0.4151675765245322,2e-05,0.85,0.2,1e-08,0:00:19,0:00:21
123,5,0.70623790147977,1.1440916061401367,0.6202423728042835,0.46684072073402105,0.6170018690016481,0.4379911870258484,2e-05,0.85,0.2,1e-08,0:00:19,0:00:20
124,6,0.5058279159741524,1.4000616073608398,0.6219603936055282,0.4538372210475837,0.5922910954709479,0.4305539573312467,2e-05,0.85,0.2,1e-08,0:00:19,0:00:21
125,7,0.3511998928510226,1.4488149881362915,0.6478142144969236,0.5059813108184128,0.6408288945031508,0.48262412180737335,2e-05,0.85,0.2,1e-08,0:00:19,0:00:20
126,1,1.3467693970753596,1.3072960376739502,0.0,0.0,0.0,0.0,2e-05,0.9,0.2,1e-06,0:00:19,0:00:20
127,2,1.3796861324554834,1.3152222633361816,0.0,0.0,0.0,0.0,2e-05,0.9,0.2,1e-06,0:00:19,0:00:20
128,3,1.3259466336323664,1.3105876445770264,0.41403265582845866,0.21027605002133717,0.3849279975889316,0.20275638230877302,2e-05,0.9,0.2,1e-06,0:00:19,0:00:20
129,4,1.1110211733060005,1.2404778003692627,0.5638279185843655,0.3755016729884264,0.4760361163749861,0.3339807430059094,2e-05,0.9,0.2,1e-06,0:00:19,0:00:20
130,5,0.8319695148712549,1.13434898853302,0.5965763763534042,0.37604607638721405,0.5733651055081503,0.37521893609568135,2e-05,0.9,0.2,1e-06,0:00:19,0:00:20
131,6,0.6643555439435519,1.1615761518478394,0.6206717198419497,0.4094202379972021,0.6026004288464906,0.4072932186637951,2e-05,0.9,0.2,1e-06,0:00:19,0:00:20
