Unnamed: 0,epoch,Training Loss on 1 ordinal,"Valid. Loss on 1 ordinal, real","Valid. Loss on 1 ordinal, weighted",Pearson on 1 ordinal,Kappa on 1 ordinal,Learning Rate,Training Time,Validation Time
0,1,0.6963022264038644,0.7437122464179993,0.6912286281585693,0.11871199929487387,0.0588804819449924,2e-05,0:00:17,0:00:18
1,2,0.5291183859836764,0.985138177871704,0.7680794596672058,0.24343290617929325,0.15377708851977312,2e-05,0:00:17,0:00:18
2,3,0.33932042667051643,1.258733868598938,0.9214849472045898,0.2707223314771625,0.15308264936056493,2e-05,0:00:17,0:00:18
3,4,0.2567252037001819,0.7059072852134705,0.7044673562049866,0.372337641968696,0.3427258805513016,2e-05,0:00:17,0:00:18
4,5,0.13675838808824375,0.8861642479896545,0.9113593697547911,0.3426119013683404,0.3084260731319555,2e-05,0:00:17,0:00:18
5,6,0.08963508013545013,0.8266592621803284,1.0589524507522583,0.36321435326628604,0.3517435862163836,2e-05,0:00:17,0:00:18
6,7,0.06494149334001832,1.2406024932861328,1.130371332168579,0.3552616041071913,0.3078758949880668,2e-05,0:00:17,0:00:18
7,8,0.06048514272892711,1.6504844427108765,1.447022557258606,0.30774033354964025,0.2538593481989709,2e-05,0:00:17,0:00:18
8,9,0.07177100562286086,1.2330230474472046,1.415629506111145,0.3359982412204424,0.3054308125261961,2e-05,0:00:17,0:00:18
9,10,0.033387269400253265,1.3939234018325806,1.5237423181533811,0.37080151465233385,0.34541350554893724,2e-05,0:00:17,0:00:18
0,1,0.6995259814146089,0.86115962266922,0.7490536570549011,0.0,0.0,2.9999999999999997e-05,0:00:17,0:00:18
1,2,0.7031634406345647,0.7063851356506348,0.6960576176643372,0.0,0.0,2.9999999999999997e-05,0:00:17,0:00:18
2,3,0.7035223143856699,0.6355324387550354,0.6806207299232483,0.0,0.0,2.9999999999999997e-05,0:00:17,0:00:18
3,4,0.6586875566622106,0.9687972664833068,0.794127345085144,0.0,0.0,2.9999999999999997e-05,0:00:17,0:00:18
4,5,0.7157730213025721,0.7454223036766052,0.706869900226593,0.0,0.0,2.9999999999999997e-05,0:00:17,0:00:18
5,6,0.695484475391667,0.6817278861999512,0.6906951069831848,0.0,0.0,2.9999999999999997e-05,0:00:17,0:00:18
6,7,0.6970553441745478,0.6489290595054626,0.6854540705680847,0.0,0.0,2.9999999999999997e-05,0:00:17,0:00:18
7,8,0.6858446452675796,0.687091052532196,0.6917973160743713,0.0,0.0,2.9999999999999997e-05,0:00:17,0:00:18
8,9,0.7004320403424705,0.6446629762649536,0.6849099397659302,0.0,0.0,2.9999999999999997e-05,0:00:17,0:00:18
9,10,0.7036917107861217,0.7661067247390747,0.7132717967033386,0.0,0.0,2.9999999999999997e-05,0:00:17,0:00:18
0,1,0.7053481471247789,0.7657763361930847,0.7104174494743347,0.0,0.0,5e-05,0:00:17,0:00:18
1,2,0.612152834491032,0.8141786456108093,0.7147652506828308,0.213980655272962,0.1963578780680918,5e-05,0:00:17,0:00:18
2,3,0.5054477329661207,0.7844055891036987,0.6375219821929932,0.3312827703297557,0.23742527082303225,5e-05,0:00:17,0:00:18
3,4,0.3679071199603197,1.5863656997680664,1.1208521127700806,0.2724698920204939,0.1468364800953338,5e-05,0:00:17,0:00:18
4,5,0.24277526449139525,0.8894166350364685,0.7918573021888733,0.3733121638599983,0.3115999366988448,5e-05,0:00:17,0:00:18
5,6,0.1884744110539919,1.3958048820495603,1.0450516939163208,0.3494709026645401,0.2577134160402159,5e-05,0:00:17,0:00:18
6,7,0.15325417324741622,1.3354498147964478,1.2423125505447388,0.4037704915810187,0.3646752323997868,5e-05,0:00:17,0:00:18
7,8,0.1554813344236009,1.0627412796020508,1.3998557329177856,0.35817255524509195,0.3490916742652732,5e-05,0:00:17,0:00:18
8,9,0.08189627565670668,0.8344768285751343,1.223991870880127,0.40544268699491626,0.3959613076325637,5e-05,0:00:17,0:00:18
9,10,0.07274666409258072,0.9838674664497375,1.0000677108764648,0.3963189630689582,0.3446967583551861,5e-05,0:00:17,0:00:18
