Unnamed: 0,epoch,Training Loss on 1 ordinal,"Valid. Loss on 1 ordinal, real","Valid. Loss on 1 ordinal, weighted",Pearson on 1 ordinal,Kappa on 1 ordinal,Learning Rate,Training Time,Validation Time
0,1,0.6981901332389476,0.6984269618988037,0.6671331524848938,0.0,0.0,2e-05,0:00:19,0:00:20
1,2,0.6997208733891331,0.6927852630615234,0.7270925641059875,0.0,0.0,2e-05,0:00:21,0:00:22
2,3,0.6974220248155816,0.6978048086166382,0.7644113898277283,0.0,0.0,2e-05,0:00:21,0:00:23
3,4,0.7068165693172189,0.6952977776527405,0.7488052248954773,0.0,0.0,2e-05,0:00:21,0:00:22
4,5,0.7016918118609938,0.695886492729187,0.6764663457870483,0.0,0.0,2e-05,0:00:21,0:00:22
5,6,0.697949068490849,0.6928744912147522,0.7355498671531677,0.0,0.0,2e-05,0:00:23,0:00:25
6,7,0.6628180839294611,0.6676143407821655,0.8157378435134888,0.3083716163376655,0.2308323307448321,2e-05,0:00:21,0:00:22
7,8,0.5283631980419159,0.5449678301811218,0.6334972977638245,0.4568882916632597,0.4353778161043441,2e-05,0:00:22,0:00:23
8,9,0.3622577332480009,0.633361279964447,0.7491194605827332,0.4539524678498369,0.4424089395078973,2e-05,0:00:21,0:00:23
9,10,0.2343923373277797,0.7590067982673645,1.0257942676544192,0.4260333709799056,0.36746005868927295,2e-05,0:00:22,0:00:23
0,1,0.6823075164196103,0.6088289618492126,0.5718162655830383,0.4609619444397262,0.4212289333193761,2.9999999999999997e-05,0:00:21,0:00:23
1,2,0.4976805621801421,0.5119177103042603,0.6266242861747742,0.5133698404727199,0.487436644020274,2.9999999999999997e-05,0:00:22,0:00:23
2,3,0.2771113530494446,0.5936949849128723,0.7652182579040527,0.5273991803303473,0.5034486474835651,2.9999999999999997e-05,0:00:21,0:00:23
3,4,0.18485498536638048,1.0275318622589111,1.4484381675720217,0.4521912485130706,0.39421092646899103,2.9999999999999997e-05,0:00:22,0:00:23
4,5,0.12389810450461715,1.4647083282470703,2.1469371318817143,0.423524404619622,0.3041835505421092,2.9999999999999997e-05,0:00:21,0:00:23
5,6,0.09035159376731446,1.108189821243286,1.4762766361236572,0.4945461007036469,0.4720875094298954,2.9999999999999997e-05,0:00:22,0:00:23
6,7,0.06250376223998014,1.2482969760894775,1.64155113697052,0.482202833523424,0.4618657761499515,2.9999999999999997e-05,0:00:21,0:00:22
7,8,0.10148187921934784,1.2196885347366333,1.6508549451828003,0.4656264372517538,0.4280536622308775,2.9999999999999997e-05,0:00:21,0:00:22
8,9,0.04485288997814276,1.5623356103897097,2.206801414489746,0.4792186623957745,0.4324412179000975,2.9999999999999997e-05,0:00:21,0:00:22
9,10,0.05013663237535417,1.6494351625442505,2.372323989868164,0.4601158796429671,0.3877462183044945,2.9999999999999997e-05,0:00:21,0:00:22
0,1,0.7107872796613116,0.6924745440483093,0.7499464154243469,0.0,0.0,5e-05,0:00:21,0:00:23
1,2,0.6500399209732233,0.5753205418586731,0.7080860137939453,0.4494748977670819,0.43051815145965744,5e-05,0:00:21,0:00:23
2,3,0.4396256485650706,0.5988891124725342,0.7489761710166931,0.500778526168173,0.4772016815780964,5e-05,0:00:21,0:00:23
3,4,0.3016767013211583,0.6951534748077393,0.883632481098175,0.4603842096858626,0.4409673596897554,5e-05,0:00:21,0:00:23
4,5,0.18930423805533453,0.888634979724884,1.2573952674865725,0.4131394483781689,0.3277856597184328,5e-05,0:00:21,0:00:23
5,6,0.11123303148007496,1.0368975400924685,1.1836308240890503,0.5043531699222296,0.5026172417476765,5e-05,0:00:21,0:00:23
6,7,0.0936445513480278,1.346050500869751,1.9363608360290527,0.4045473582331944,0.3226404800872885,5e-05,0:00:21,0:00:23
7,8,0.06077486606921221,1.5335047245025637,2.2154572010040283,0.42711666239997537,0.3440942305594941,5e-05,0:00:21,0:00:22
8,9,0.05685839957969133,1.1059044599533079,1.3658196926116943,0.4547187023123863,0.4491588985320905,5e-05,0:00:21,0:00:23
9,10,0.04321805670380939,1.91444993019104,2.711611032485962,0.4365714111841488,0.37232191408374105,5e-05,0:00:21,0:00:23
