epoch,Training Loss,Valid. Loss,Pearson,Pearson Some,Kappa,Kappa Some,Learning Rate,Dropout,Hidden Size,Training Time,Validation Time
9,0.8276642320448893,0.9571379239742572,0.19623838015087672,0.19590658105480047,0.14139663367141075,0.06096551724137933,0.0001,0.1,50,0:00:00,0:00:00
10,0.8038268423917001,0.9426057522113507,0.23177558309143026,0.25394787545951764,0.16955961699559519,0.08188331627430911,0.0001,0.1,50,0:00:00,0:00:00
1,1.3878549943890488,1.3780037623185377,-0.07080633289537917,0.0288043088711171,-0.028808916595824963,0.028599933488526852,1e-05,0.1,50,0:00:00,0:00:00
2,1.3743697634914465,1.3657353291144738,-0.11185306605412068,-0.019233004677741125,-0.06877493648910171,-0.017699115044247593,1e-05,0.1,50,0:00:00,0:00:00
3,1.362648936740139,1.354625289256756,-0.09060366273506631,-0.018625586673644858,-0.07044702225036703,-0.014885699096225169,1e-05,0.1,50,0:00:00,0:00:00
4,1.3517272890659802,1.3430009988638072,-0.051821733533963146,-0.03806071081695851,-0.04950727043890435,-0.023535777086433285,1e-05,0.1,50,0:00:00,0:00:00
5,1.3399936860067803,1.332163379742549,-0.07674827117363095,-0.02589473759122885,-0.07672977676428228,-0.011866114407254047,1e-05,0.1,50,0:00:00,0:00:00
6,1.3282492913697894,1.3218790567838228,-0.046167793353586346,-0.04538531570249069,-0.04442039521512098,-0.016901989075543522,1e-05,0.1,50,0:00:00,0:00:00
7,1.3165801198858964,1.310629551227276,-0.0470963283368239,-0.11919516048933976,-0.04057452386357041,-0.035033388173812074,1e-05,0.1,50,0:00:00,0:00:00
8,1.3043660364652936,1.2998109414027288,-0.055600128543223444,-0.18127307466022005,-0.04237236972261038,-0.044182345783019716,1e-05,0.1,50,0:00:00,0:00:00
9,1.2926860713122184,1.2883745340200572,-0.04396460402787917,-0.10553494874452818,-0.028035448668268126,-0.01939635638538917,1e-05,0.1,50,0:00:00,0:00:00
10,1.2805689782427068,1.277332067489624,-0.08190309292009913,-0.08756321396137913,-0.045673324095518275,-0.010430478210907701,1e-05,0.1,50,0:00:00,0:00:00
1,1.3992246305733396,1.3980206434543316,0.03151084092493132,0.04705924431086076,0.011040978960850767,0.03678551216751558,1e-06,0.1,50,0:00:00,0:00:00
2,1.3977292671538235,1.3960371200854962,0.03681260780613485,0.03824704941002253,0.013643623500961044,0.030354131534570006,1e-06,0.1,50,0:00:00,0:00:00
3,1.3959198813689382,1.3954008267476008,0.001703877103711256,0.03052179434308694,0.0006312661894739557,0.025014321176246024,1e-06,0.1,50,0:00:00,0:00:00
4,1.3937427621138723,1.3944928554388194,0.007925713002728317,0.017131684188979146,0.0030179221682470336,0.014097923413983526,1e-06,0.1,50,0:00:00,0:00:00
5,1.3925481804630213,1.3938219088774462,-0.007986773039724927,-0.01680103806975086,-0.0031418075036315773,-0.014117192032488735,1e-06,0.1,50,0:00:00,0:00:00
6,1.3928703446137278,1.3918476288135235,0.011598089384465944,0.009704772865695793,0.004767996278636999,0.008204541118107311,1e-06,0.1,50,0:00:00,0:00:00
7,1.3895912860569202,1.3913641342749963,0.011818799195580846,-0.030705206299661343,0.005153254990217682,-0.026280960484023508,1e-06,0.1,50,0:00:00,0:00:00
8,1.3900232189580013,1.389691105255714,0.009904087791483591,0.007933571847295436,0.004406811874554051,0.006908462867012188,1e-06,0.1,50,0:00:00,0:00:00
9,1.388287906061139,1.3887507548699012,0.03765726494080061,0.025287184740989243,0.017366795915366606,0.0220131702728128,1e-06,0.1,50,0:00:00,0:00:00
10,1.3875490908037151,1.3869374623665442,0.034040435633502654,0.020204882651946074,0.016123529527546254,0.017641597028783762,1e-06,0.1,50,0:00:00,0:00:00
1,1.7685167747631407,1.2557273186170137,0.11972353472037611,0.1632762468144191,0.0762552480100307,0.04054419317055591,0.1,0.1,75,0:00:00,0:00:00
2,1.4472663308444775,1.4667631158461938,0.03699139527102944,-0.06206957457928719,0.030384946198809937,-0.020013154185849924,0.1,0.1,75,0:00:00,0:00:00
3,1.4318052352520458,1.57394756262119,0.027113383078145557,0.10957693525258873,0.018128826228227868,0.022021305165159655,0.1,0.1,75,0:00:00,0:00:00
4,1.3753040600241275,1.4923653373351464,-0.002510822073871795,-0.09752770093468066,-0.0013899084813782103,-0.01627420674606772,0.1,0.1,75,0:00:00,0:00:00
5,1.4244085843102974,1.3825764518517714,0.12917837651784655,0.07663204290202662,0.07798414672054721,0.019108280254777066,0.1,0.1,75,0:00:00,0:00:00
6,1.1969854894437288,1.418465907757099,0.048840942658591985,0.10108964384123245,0.04311492258184091,0.03476960463594725,0.1,0.1,75,0:00:00,0:00:00
7,1.2387352889044243,1.313508377625392,0.06892333383380628,0.16687413889280894,0.06063771119169781,0.05565495809398269,0.1,0.1,75,0:00:00,0:00:00
8,1.1678127092227601,1.3459772146665132,-0.01443682204443672,-0.1280261280561836,-0.011035285253062632,-0.03395932665174639,0.1,0.1,75,0:00:00,0:00:00
9,1.2117086460715847,1.3041348136388338,-0.021228836591869363,-0.011523775545737823,-0.020862158498036187,-0.004993757802746579,0.1,0.1,75,0:00:00,0:00:00
10,1.1120736891763252,1.2064004448743968,0.15348274196473538,0.10927090564548025,0.1399738499940567,0.04690647482014387,0.1,0.1,75,0:00:00,0:00:00
1,1.0431569495744872,1.0585284462341895,0.14830108946149007,0.14307779042970045,0.14148080555142917,0.06765445904389156,0.01,0.1,75,0:00:00,0:00:00
2,0.9292712284807574,1.047719263113462,0.1742878210792127,0.1448670123073581,0.1413617982565809,0.05136694730867464,0.01,0.1,75,0:00:00,0:00:00
3,0.8278015872888398,1.0738305036838238,0.19604249420255468,0.20470974632352057,0.1738792985807861,0.08291585727430728,0.01,0.1,75,0:00:00,0:00:00
4,0.7922552855391252,1.100663946225093,0.2258028946061325,0.23044017981249287,0.16402414563793,0.07170756134201295,0.01,0.1,75,0:00:00,0:00:00
5,0.725800096988678,1.1538041692513685,0.1631548370092771,0.12328567495089716,0.15867991696200945,0.06074394266863825,0.01,0.1,75,0:00:00,0:00:00
6,0.6816733024622265,1.1949486090586736,0.23492380783451816,0.20032772621451012,0.2241212684495586,0.09927859841978692,0.01,0.1,75,0:00:00,0:00:00
7,0.6341477141045687,1.3557682725099416,0.17873026556213034,0.21001320221962352,0.13179510257144544,0.06338756700837,0.01,0.1,75,0:00:00,0:00:00
8,0.587754674125136,1.268767026754526,0.25681371845370715,0.204197555869939,0.24927629462849787,0.10966057441253263,0.01,0.1,75,0:00:00,0:00:00
9,0.6170502022693032,1.1898799320826163,0.21976858310520475,0.11203906061465752,0.20830565063452955,0.05494375370041438,0.01,0.1,75,0:00:00,0:00:00
10,0.5878147451501143,1.3834374501154973,0.29946980755006974,0.21581680917184254,0.2519570048528278,0.0892600376064594,0.01,0.1,75,0:00:00,0:00:00
1,1.0554685383512263,1.019712548989516,0.028477281917037103,0.02806917158109566,0.008805126272144692,0.0028728127448421903,0.001,0.1,75,0:00:00,0:00:00
2,0.9097732681977121,1.0551854417874262,0.21392555763596965,0.24504692996837604,0.13838354818679743,0.06910167818361312,0.001,0.1,75,0:00:00,0:00:00
3,0.8304883335766039,0.9900782933601966,0.3647410857943305,0.2774264937631834,0.35295025722368245,0.16178016586847344,0.001,0.1,75,0:00:00,0:00:00
4,0.7388507838834796,1.0298292866119971,0.3705053882591722,0.33730060910164616,0.3661153165139618,0.21676660255685043,0.001,0.1,75,0:00:00,0:00:00
5,0.6830901566304659,1.0073634340212896,0.3974663653004994,0.2979946539654337,0.3255325074339924,0.13179938500689226,0.001,0.1,75,0:00:00,0:00:00
6,0.616012199928886,0.9964654033000653,0.40623281387198984,0.293658234113027,0.3994245479426419,0.18703534628929175,0.001,0.1,75,0:00:00,0:00:00
7,0.5753761506394336,1.1160559700085566,0.37564467027566006,0.2966676312626852,0.37404276310194073,0.20459421936135314,0.001,0.1,75,0:00:00,0:00:00
8,0.5182998332015255,1.052607495051164,0.41166237769800096,0.2895066479910141,0.3843300520613939,0.1614718127602115,0.001,0.1,75,0:00:00,0:00:00
9,0.4554762801057414,1.1518000456003041,0.33587082917126815,0.24401666845943282,0.3047939244977056,0.12023263617045077,0.001,0.1,75,0:00:00,0:00:00
10,0.3996220419281407,1.1577252378830543,0.4228920708662677,0.32325626571810456,0.4087923497678898,0.19640162507254788,0.001,0.1,75,0:00:00,0:00:00
1,1.3568337026395296,1.2752973758257353,0.03584646692434061,0.025688626458292785,0.016344779565360845,0.0035865974516280374,0.0001,0.1,75,0:00:00,0:00:00
2,1.1640904483042265,1.0751813329183137,0.0,0.0,0.0,0.0,0.0001,0.1,75,0:00:00,0:00:00
3,1.0017024079958599,1.028644465483152,0.06641448282706255,-0.04346342868672059,0.006995557153496423,-0.002103971245726477,0.0001,0.1,75,0:00:00,0:00:00
4,0.9457050237739295,1.0138375438176668,0.1493743987232879,0.16552031469790388,0.06470112926430294,0.029937483490358408,0.0001,0.1,75,0:00:00,0:00:00
5,0.8950114030587045,0.99256798854241,0.17609254423019333,0.1614242379806754,0.0849738909765263,0.0340939358962975,0.0001,0.1,75,0:00:00,0:00:00
6,0.8532354382046482,1.0209406247505775,0.13526591514800348,0.11697895700447845,0.07394234906066244,0.026712509918010996,0.0001,0.1,75,0:00:00,0:00:00
7,0.831675600587276,0.9679714487149165,0.18626653089952447,0.1632762468144191,0.10680580285751118,0.0405441931705558,0.0001,0.1,75,0:00:00,0:00:00
8,0.8144324066346151,0.9439652951864096,0.16236433576954798,0.1629177279981873,0.08718445385642071,0.03627267041901194,0.0001,0.1,75,0:00:00,0:00:00
9,0.7895682365225073,0.9334979745057913,0.217938773125214,0.11074608954623683,0.15074144996715977,0.036018336607727575,0.0001,0.1,75,0:00:00,0:00:00
10,0.7792550440420184,0.9495004232113178,0.2278116155459415,0.20878534820495093,0.16329506941164074,0.0667169953760498,0.0001,0.1,75,0:00:00,0:00:00
1,1.376533778090226,1.3657684234472423,-0.03825935281729919,-0.05464489148081656,-0.03293375664221143,-0.04148074698396953,1e-05,0.1,75,0:00:00,0:00:00
2,1.3614336858715927,1.3508598712774424,-0.043046086322961086,0.05195822611391068,-0.04266528079848775,0.0273972602739726,1e-05,0.1,75,0:00:00,0:00:00
3,1.3443675333993477,1.3364151899631207,0.031573444693376904,0.04007130130435993,0.02848167357025999,0.0139211136890951,1e-05,0.1,75,0:00:00,0:00:00
4,1.3303165352135373,1.3214936073009784,-0.02487152153414107,0.035476973323096975,-0.01672765290120215,0.00665148063781329,1e-05,0.1,75,0:00:00,0:00:00
5,1.3152509488557513,1.3079469295648427,-0.014994179157030538,-0.02137853470933348,-0.008961045292769754,-0.003712086917156965,1e-05,0.1,75,0:00:00,0:00:00
6,1.298860886640716,1.2918486503454356,0.013223371691862124,-0.04285367731847228,0.006311625318066283,-0.006623109281303163,1e-05,0.1,75,0:00:00,0:00:00
7,1.2821712389326931,1.2773908468393178,-0.037567360344146754,0.03984147629616052,-0.017349273226240136,0.0038654133356760267,1e-05,0.1,75,0:00:00,0:00:00
8,1.2667658956427323,1.2626405770962055,-0.027059326702852347,0.028069171581095665,-0.008836807223129517,0.0019208940888850723,1e-05,0.1,75,0:00:00,0:00:00
9,1.2482648188607735,1.2465569055997407,0.0,0.0,0.0,0.0,1e-05,0.1,75,0:00:00,0:00:00
10,1.2309961632678383,1.230285910459665,0.0,0.0,0.0,0.0,1e-05,0.1,75,0:00:00,0:00:00
1,1.380037500147234,1.3746403730832613,-0.10121934859676239,-0.05061999348880557,-0.08828501534728606,-0.034944949736716024,1e-06,0.1,75,0:00:00,0:00:00
2,1.3793208473607113,1.372978769815885,-0.09093914472385885,-0.02055854848830357,-0.0808721746774308,-0.013822761480571266,1e-06,0.1,75,0:00:00,0:00:00
3,1.3773226131472671,1.3718004776881292,-0.10642882264423793,-0.02480116667159924,-0.09695358247873043,-0.015741145605596918,1e-06,0.1,75,0:00:00,0:00:00
4,1.3755670848645662,1.369961692736699,-0.11047078567789989,-0.03562880533526866,-0.10176006473801347,-0.022000289477493107,1e-06,0.1,75,0:00:00,0:00:00
